fact_id,country_id,year_id,language_id,religion_id,region_id,population,infected_num,infected_with_hiv_num,case_detection_rate,case_fatality_rate,smoking_prevalence,gdp_per_capita,health_development_ratio,human_development_index,democracy,monarchy
1034,7,13,51,5,2,2922541,1500,80,79.00,0.11,26.70,3681.84,4.50,0.562,autocracy,N/A
1035,9,13,14,5,2,8431590,710,17,87.00,0.07,29.30,48567.70,20.23,0.954,democracy,republic
1036,10,13,35,4,2,9376172,8000,130,79.00,0.06,22.40,7496.29,2.20,0.500,autocracy,N/A
1037,22,13,30,5,3,10071033,13000,2500,52.00,0.25,13.90,252.36,0.73,0.387,democracy,republic
1038,15,13,32,5,2,11107507,1000,40,87.00,0.07,26.10,44673.12,18.69,1.149,democracy,monarchy
1039,17,13,16,5,3,10397662,6800,1100,58.00,0.22,7.70,1145.14,0.57,0.218,democracy,republic
1040,12,13,8,4,6,155070104,343000,650,49.00,0.23,22.40,883.12,1.59,0.640,democracy,republic
1041,21,13,40,5,2,7317019,2600,5,80.00,0.07,32.30,7432.48,7.58,0.899,democracy,republic
1042,11,13,13,4,1,1216307,260,2,87.00,0.02,19.00,23654.37,9.54,0.903,autocracy,N/A
1043,14,13,37,5,2,9463078,6000,260,80.00,0.15,26.90,6953.13,14.69,0.947,autocracy,N/A
1044,16,13,6,5,4,334417,96,22,88.00,0.11,8.90,4505.60,4.13,0.814,democracy,monarchy
1045,20,13,7,5,4,196876113,87000,14000,88.00,0.09,13.80,12370.22,4.31,0.870,democracy,republic
1046,13,13,6,5,4,276938,5,1,87.00,0.45,6.00,16249.67,5.34,0.586,democracy,monarchy
1047,18,13,56,6,6,717277,1400,72,80.00,0.12,11.00,2538.95,1.82,0.710,autocracy,N/A
1048,19,13,6,5,3,2108613,9400,5600,73.00,0.21,13.50,7050.57,1.25,0.409,democracy,republic
1049,25,13,6,5,4,34922506,1900,81,87.00,0.06,14.50,52669.09,14.58,0.991,democracy,monarchy
1050,27,13,9,5,4,17519118,2800,180,87.00,0.19,28.60,15351.54,9.43,0.905,democracy,republic
1051,28,13,2,2,5,1369520867,1010000,20000,88.00,0.04,24.90,6300.62,5.56,0.577,autocracy,N/A
1052,24,13,6,5,3,20809540,50000,19000,49.00,0.34,7.00,1403.52,0.55,0.384,autocracy,N/A
1053,29,13,9,5,4,45715814,15000,2200,81.00,0.10,11.30,8050.26,4.44,0.883,democracy,republic
1054,30,13,13,4,3,681635,230,7,51.00,0.24,10.40,1403.36,0.79,0.311,democracy,republic
1055,32,13,9,5,4,11303180,850,81,87.00,0.07,16.60,6497.31,12.86,0.912,autocracy,N/A
1056,33,13,34,5,2,1165393,72,3,87.00,0.08,31.60,28912.16,25.75,0.944,democracy,republic
1057,47,13,14,5,2,80916390,4400,130,91.00,0.09,22.30,43858.36,20.13,0.967,democracy,republic
1058,35,13,13,4,1,966755,4300,1200,80.00,0.16,21.50,1559.24,0.85,0.475,autocracy,N/A
1059,36,13,6,5,4,69114,8,1,89.00,0.41,5.50,6849.46,4.30,0.940,democracy,republic
1060,34,13,43,2,2,5591915,390,12,87.00,0.06,18.70,58507.51,19.52,1.034,democracy,monarchy
1061,3,13,13,4,3,37646159,28000,180,79.00,0.11,11.20,5592.22,2.88,0.536,autocracy,N/A
1062,37,13,9,5,4,15572197,6900,750,79.00,0.11,6.40,5682.05,4.36,0.895,democracy,republic
1063,38,13,13,4,1,93161010,16000,83,54.00,0.04,18.40,3229.69,2.69,0.778,autocracy,N/A
1064,40,13,55,2,2,1322603,300,49,87.00,0.15,26.30,17404.20,19.57,0.969,democracy,republic
1065,41,13,11,5,3,95798765,229000,23000,64.00,0.20,3.70,467.08,0.86,0.457,autocracy,N/A
1066,43,13,45,5,2,5413971,300,4,87.00,0.17,16.50,47710.79,28.80,0.991,democracy,republic
1067,44,13,16,5,2,64058467,5700,420,83.00,0.11,27.30,40874.70,19.99,0.984,democracy,republic
1068,45,13,16,5,3,1846875,10000,4400,49.00,0.27,10.90,9813.51,1.10,0.386,autocracy,N/A
1069,46,13,47,5,2,3839206,4600,140,87.00,0.05,22.70,4421.82,5.96,0.570,democracy,republic
1070,48,13,6,5,3,26734262,46000,11000,32.00,0.41,3.90,1587.56,0.98,0.549,democracy,republic
1071,49,13,34,5,2,11048301,600,21,87.00,0.20,35.50,21914.25,20.16,0.975,democracy,republic
1072,50,13,6,5,4,112761,1,1,83.00,1.00,9.40,7444.09,4.69,0.561,democracy,monarchy
1073,51,13,9,5,4,15089659,4300,390,81.00,0.09,6.30,3355.04,2.26,0.680,democracy,republic
1074,53,13,6,5,4,746290,940,290,80.00,0.21,15.30,5378.81,1.91,0.800,democracy,republic
1075,55,13,9,5,4,8715081,3800,430,79.00,0.11,11.30,2129.52,3.43,0.756,democracy,republic
1076,31,13,48,5,2,4259232,620,5,87.00,0.10,27.90,13401.66,14.79,0.938,democracy,republic
1077,54,13,16,5,4,10069768,21000,4300,77.00,0.10,7.10,1337.34,0.81,0.318,autocracy,N/A
1078,56,13,36,5,2,9916622,1300,11,87.00,0.10,26.60,12989.18,13.17,0.926,democracy,republic
1079,58,13,3,3,6,1278674506,3300000,178000,39.00,0.17,12.60,1443.88,1.30,0.648,democracy,republic
1080,61,13,6,5,2,4600120,390,13,87.00,0.07,24.30,49028.83,20.21,1.019,democracy,republic
1081,60,13,13,4,1,33654836,14000,4,60.00,0.07,16.50,6836.07,2.11,0.490,autocracy,N/A
1082,57,13,61,5,2,320835,12,0,87.00,0.24,14.40,45995.55,33.17,1.007,democracy,republic
1083,62,13,39,7,2,7607783,580,18,87.00,0.04,19.40,32667.61,19.00,0.970,democracy,republic
1084,63,13,17,5,2,60531519,3600,210,87.00,0.11,22.30,35053.53,21.64,0.973,democracy,republic
1085,64,13,6,5,4,2772426,110,26,82.00,0.13,14.70,5209.86,4.35,0.561,democracy,monarchy
1086,66,13,13,4,1,7587132,390,0,85.00,0.04,25.80,3910.35,3.88,0.798,autocracy,N/A
1087,65,13,10,2,5,127928285,24000,130,87.00,0.15,21.30,49145.28,27.70,0.643,democracy,monarchy
1088,67,13,26,4,2,17306109,21000,440,85.00,0.09,24.40,12386.70,4.27,0.883,autocracy,N/A
1089,70,13,13,4,1,3337025,850,23,87.00,0.03,24.40,51979.12,7.78,0.907,autocracy,N/A
1090,72,13,13,4,1,5235744,720,5,87.00,0.08,27.00,7952.15,8.45,0.605,autocracy,N/A
1091,75,13,13,4,1,6179328,2500,180,63.00,0.20,15.40,13025.28,4.79,0.560,autocracy,N/A
1092,76,13,52,5,2,2988327,1900,43,87.00,0.14,25.80,14367.71,14.20,0.950,democracy,republic
1093,77,13,57,5,2,530947,52,2,87.00,0.03,25.30,112591.12,29.07,0.968,democracy,monarchy
1094,71,13,54,5,2,2034639,1100,150,87.00,0.08,29.10,13847.34,11.18,0.946,democracy,republic
1095,89,13,13,4,1,33355242,33000,210,87.00,0.08,13.50,2912.66,2.70,0.759,autocracy,N/A
1096,81,13,59,4,6,386818,130,0,82.00,0.04,20.20,7265.72,6.34,0.588,democracy,republic
1097,86,13,9,5,4,116818202,25000,2100,80.00,0.11,9.90,10241.73,4.19,0.861,democracy,republic
1098,83,13,60,5,2,426606,48,5,87.00,0.04,22.10,22527.64,12.23,0.932,democracy,republic
1099,91,13,18,6,6,49837443,226000,22000,63.00,0.22,17.50,1134.30,1.10,0.387,autocracy,N/A
1100,88,13,58,5,2,633538,110,0,86.00,0.01,26.50,6586.72,13.79,0.914,democracy,republic
1101,87,13,49,6,5,2795464,12000,14,34.00,0.03,25.40,4351.89,2.99,0.520,democracy,republic
1102,94,13,9,5,4,5901289,3400,140,81.00,0.07,10.90,1760.46,3.32,0.541,democracy,republic
1103,97,13,46,2,2,5018466,390,10,87.00,0.06,16.90,101524.14,27.15,1.001,democracy,monarchy
1104,98,13,13,4,1,3547099,440,16,87.00,0.05,9.10,24988.01,6.68,0.918,autocracy,N/A
1105,99,13,5,4,1,207667121,572000,8400,47.00,0.10,15.40,1198.12,0.80,0.428,democracy,republic
1106,100,13,9,5,4,3759246,1900,280,80.00,0.14,8.40,10722.26,4.13,0.568,democracy,republic
1107,102,13,9,5,4,29550370,37000,2300,80.00,0.08,11.00,6528.97,4.19,0.870,democracy,republic
1108,104,13,21,5,2,38247870,8100,90,87.00,0.09,27.20,13097.27,14.21,0.928,democracy,republic
1109,105,13,7,5,2,10513148,2900,370,87.00,0.10,21.60,20564.89,21.72,0.989,democracy,republic
1110,101,13,9,5,4,5897000,2600,200,95.00,0.10,11.70,5185.14,2.97,0.783,democracy,republic
1111,106,13,13,4,1,1907116,840,1,87.00,0.01,18.10,85075.99,9.13,0.610,autocracy,N/A
1112,107,13,27,5,2,20158456,19000,440,87.00,0.07,26.40,8507.10,6.64,0.904,democracy,republic
1113,8,1,6,5,5,19132473,1200,110,87.00,0.06,21.40,21697.71,12.78,0.617,democracy,monarchy
1114,78,1,25,5,3,16516340,48000,220,41.50,0.31,20.50,293.61,0.55,0.209,democracy,republic
1115,95,1,16,4,3,11509627,22000,3000,21.00,0.45,5.40,197.83,0.22,0.197,democracy,republic
1116,115,1,31,4,1,8838718,25000,1300,23.00,0.35,10.20,999999.00,0.29,0.042,autocracy,N/A
1117,118,1,32,5,4,476633,110,25,79.00,0.10,6.40,2012.28,2.17,0.490,democracy,republic
1118,114,1,53,5,2,1986812,420,5,87.00,0.05,23.10,10201.30,13.71,0.938,democracy,republic
1119,26,1,13,4,3,8512097,13000,4400,42.90,0.37,7.10,166.18,0.26,0.056,autocracy,N/A
1120,122,1,15,6,6,63007808,152000,56000,22.00,0.32,22.40,2007.74,3.21,0.532,democracy,monarchy
1121,130,1,23,4,2,24787046,24000,70,64.00,0.26,11.00,558.23,1.11,0.681,autocracy,N/A
1122,131,1,62,5,5,186276,200,67,75.00,0.14,20.20,1470.64,2.36,0.612,democracy,republic
1123,120,2,14,5,2,7226398,630,110,87.00,0.09,26.40,39727.85,14.58,0.938,democracy,republic
1124,42,2,6,5,5,849604,240,2,77.00,0.07,14.60,2030.25,2.95,0.773,autocracy,N/A
1125,68,2,6,5,3,31619181,158000,98000,46.00,0.45,10.80,395.33,0.54,0.349,autocracy,N/A
1126,69,2,6,5,5,90334,240,2,80.00,0.18,49.40,735.07,0.95,0.612,democracy,republic
1127,84,2,13,4,3,2678760,6300,610,52.70,0.34,11.70,646.12,0.54,0.263,autocracy,N/A
1128,96,2,6,5,3,129862591,284000,71000,16.00,0.44,5.20,590.38,0.26,0.015,autocracy,N/A
1129,110,2,16,4,3,10212947,16000,1900,55.00,0.24,9.30,648.44,0.47,0.203,democracy,republic
1130,122,2,15,6,6,63651143,156000,49000,32.00,0.27,21.70,1893.26,3.39,0.743,democracy,monarchy
1131,129,2,9,5,4,3274251,790,110,87.00,0.12,27.00,6284.46,4.54,0.902,democracy,republic
1132,90,3,7,5,3,18958331,64000,39000,40.00,0.42,11.30,302.55,0.33,0.047,democracy,republic
1133,84,3,13,4,3,2738648,6000,520,52.70,0.32,11.90,639.67,0.55,0.265,autocracy,N/A
1134,80,3,22,4,5,24102474,16000,1300,87.00,0.11,20.70,4165.73,8.20,0.838,autocracy,N/A
1135,96,3,6,5,3,133471995,292000,65000,13.00,0.45,5.10,741.75,0.27,0.044,autocracy,N/A
1136,114,3,53,5,2,1991563,390,5,87.00,0.06,22.20,11777.16,15.51,0.964,democracy,republic
1137,125,3,13,4,1,9971523,2400,10,79.00,0.07,24.20,2344.40,2.82,0.787,autocracy,N/A
1138,127,3,6,5,3,25532876,65000,36000,62.00,0.28,11.20,245.50,0.37,0.083,autocracy,N/A
1139,78,4,25,5,3,18071850,49000,260,39.00,0.28,19.40,368.80,0.65,0.259,democracy,republic
1140,84,4,13,4,3,2802053,5800,300,52.70,0.30,12.20,717.90,0.55,0.271,autocracy,N/A
1141,79,4,6,5,3,12181574,49000,33000,57.00,0.50,11.30,267.40,0.35,0.075,democracy,republic
1142,117,4,13,4,1,36799156,51000,1500,49.00,0.31,5.60,586.75,0.63,0.369,autocracy,N/A
1143,115,4,31,4,1,9909152,28000,1100,33.00,0.32,10.00,999999.00,0.30,0.039,autocracy,N/A
1144,114,4,53,5,2,1992496,330,4,87.00,0.09,21.80,14849.04,16.35,0.973,democracy,republic
1145,123,4,16,5,3,5552165,3300,1200,54.00,0.29,6.00,396.92,0.49,0.315,autocracy,N/A
1146,125,4,13,4,1,10071634,2500,11,79.00,0.07,24.20,2760.41,3.00,0.791,autocracy,N/A
1147,128,4,19,5,2,48315142,61000,7100,130.00,0.22,31.10,1087.79,4.32,0.887,democracy,republic
1148,131,4,62,5,5,200750,140,67,75.00,0.13,19.10,1580.58,2.42,0.634,democracy,republic
1149,59,5,4,4,6,227926643,828000,10000,25.00,0.14,28.50,1150.26,1.35,0.630,democracy,republic
1150,82,5,16,4,3,13102412,9300,1900,49.00,0.28,10.10,440.96,0.32,0.073,democracy,republic
1151,79,5,6,5,3,12500743,50000,34000,54.00,0.53,10.90,282.57,0.39,0.210,democracy,republic
1152,96,5,6,5,3,141057055,309000,61000,19.00,0.42,4.80,1007.87,0.30,0.102,autocracy,N/A
1153,103,5,12,5,5,86394509,474000,510,28.00,0.07,24.00,1121.49,1.98,0.758,democracy,republic
1154,115,5,31,4,1,10280994,29000,1100,40.00,0.29,9.90,999999.00,0.30,0.038,autocracy,N/A
1155,124,5,6,5,5,105070,14,0,87.00,0.09,33.60,2301.65,4.62,0.897,autocracy,N/A
1156,127,5,6,5,3,27154513,65000,33000,67.00,0.24,10.20,296.01,0.44,0.210,autocracy,N/A
1157,128,5,19,5,2,47979509,61000,7200,73.25,0.23,31.30,1416.60,4.52,0.876,democracy,republic
1158,129,5,9,5,4,3283155,840,130,87.00,0.13,25.70,4120.54,5.01,0.927,democracy,republic
1159,130,5,23,4,2,26029348,31000,140,65.00,0.15,10.50,465.12,1.46,0.763,autocracy,N/A
1160,132,5,13,4,1,22095164,19000,93,52.00,0.20,14.60,709.97,0.82,0.479,autocracy,N/A
1161,52,6,16,4,3,9245844,19000,3900,35.00,0.36,6.30,322.42,0.40,0.188,autocracy,N/A
1162,73,6,6,5,3,1953073,23000,17000,46.00,0.46,18.40,842.81,0.37,0.240,democracy,monarchy
1163,90,6,7,5,3,20304568,70000,42000,48.00,0.39,11.60,416.81,0.38,0.134,autocracy,N/A
1164,79,6,6,5,3,12840036,51000,34000,50.00,0.56,10.70,289.56,0.43,0.244,democracy,republic
1165,96,6,6,5,3,145017254,318000,64000,20.00,0.42,4.60,1268.38,0.31,0.121,autocracy,N/A
1166,103,6,12,5,5,88015968,475000,700,29.00,0.07,23.60,1244.35,2.02,0.759,democracy,republic
1167,108,6,29,5,3,9054518,9200,4200,78.00,0.17,10.50,331.69,0.52,0.252,autocracy,N/A
1168,110,6,16,4,3,11235475,16000,1700,61.00,0.21,8.20,992.69,0.66,0.336,democracy,republic
1169,119,6,33,2,2,9029771,620,16,87.00,0.10,13.70,43437.06,22.37,0.974,democracy,monarchy
1170,123,6,16,5,3,5844626,4200,1500,61.00,0.27,6.00,406.56,0.53,0.354,autocracy,N/A
1171,126,6,44,4,2,5052258,4200,390,75.00,0.30,21.50,1704.42,1.24,0.410,autocracy,N/A
1172,124,6,6,5,5,105674,21,0,87.00,0.09,34.80,2594.42,4.75,0.553,autocracy,N/A
1173,109,6,63,5,5,186970,28,999999,87.00,0.09,24.70,2590.49,3.65,0.813,autocracy,N/A
1174,8,7,6,5,5,20590557,1300,54,87.00,0.05,18.30,36117.49,14.47,0.626,democracy,monarchy
1175,68,7,6,5,3,36904012,239000,124000,45.00,0.47,9.80,685.95,0.78,0.471,democracy,republic
1176,79,7,6,5,3,13198699,52000,36000,48.00,0.58,10.40,308.16,0.47,0.276,democracy,republic
1177,80,7,22,4,5,26417912,19000,2100,86.00,0.11,19.20,6209.13,9.10,0.853,autocracy,N/A
1178,95,7,16,4,3,14268586,19000,1600,44.00,0.30,5.00,336.28,0.34,0.051,democracy,republic
1179,103,7,12,5,5,89508990,474000,910,31.00,0.07,23.20,1452.44,2.06,0.756,democracy,republic
1180,117,7,13,4,1,39968945,58000,5900,49.00,0.31,5.60,1143.93,0.71,0.407,autocracy,N/A
1181,115,7,31,4,1,10975496,31000,1300,38.00,0.30,9.80,999999.00,0.31,0.033,autocracy,N/A
1182,122,7,15,6,6,66567692,143000,24000,40.00,0.18,19.40,3369.54,4.42,0.802,autocracy,N/A
1183,121,7,38,4,2,7057563,13000,77,42.00,0.08,15.50,408.84,1.29,0.685,autocracy,N/A
1184,127,7,6,5,3,28793998,65000,34000,62.00,0.28,9.40,349.22,0.53,0.206,autocracy,N/A
1185,128,7,19,5,2,47278693,59000,7800,70.00,0.25,30.40,2391.32,4.86,0.868,democracy,republic
1186,116,8,9,5,2,45516500,8400,810,87.00,0.07,26.20,32549.97,18.38,1.013,democracy,monarchy
1187,52,8,16,4,3,9662281,19000,4300,49.00,0.30,6.30,659.99,0.43,0.125,autocracy,N/A
1188,69,8,6,5,5,102065,420,2,80.00,0.11,44.30,1374.40,0.99,0.656,democracy,republic
1189,74,8,6,5,3,3669040,10000,2700,44.58,0.31,7.00,396.60,0.50,0.177,democracy,republic
1190,82,8,16,4,3,14457773,9600,1500,54.00,0.25,10.20,597.48,0.37,0.158,democracy,republic
1191,115,8,31,4,1,11322579,32000,1300,34.00,0.32,9.80,999999.00,0.31,0.006,autocracy,N/A
1192,127,8,6,5,3,29653423,66000,35000,62.00,0.28,9.10,403.66,0.58,0.314,autocracy,N/A
1193,129,8,9,5,4,3295154,700,100,87.00,0.14,23.60,7026.50,6.05,0.888,democracy,republic
1194,130,8,23,4,2,27076006,30000,350,66.00,0.13,10.40,830.41,1.86,0.771,autocracy,N/A
1195,132,8,13,4,1,24318078,16000,100,52.00,0.19,13.30,1017.29,0.98,0.364,autocracy,N/A
1196,133,8,6,5,3,12565079,70000,50000,66.00,0.30,11.00,1124.29,0.55,0.221,autocracy,N/A
1197,134,8,6,5,3,12804051,67000,48000,60.00,0.37,11.30,431.79,0.47,0.189,autocracy,N/A
1198,42,9,6,5,5,903403,140,0,75.00,0.17,14.30,4167.69,2.79,0.799,autocracy,N/A
1199,59,9,4,4,6,240157904,839000,21000,35.00,0.15,28.90,2166.85,1.87,0.705,democracy,republic
1200,68,9,6,5,3,39206352,221000,100000,45.00,0.43,9.40,902.07,0.93,0.535,democracy,republic
1201,23,9,28,6,5,14053479,65000,5400,59.00,0.10,19.70,745.61,1.27,0.564,autocracy,N/A
1202,74,9,6,5,3,3821003,11000,2800,46.00,0.31,6.80,478.40,0.54,0.199,democracy,republic
1203,78,9,25,5,3,20923847,52000,670,42.00,0.27,14.40,536.35,0.84,0.423,democracy,republic
1204,90,9,7,5,3,21819033,77000,46000,51.00,0.37,11.40,563.65,0.45,0.224,autocracy,N/A
1205,80,9,22,4,5,27570061,20000,2400,86.00,0.10,18.90,8474.59,9.15,0.845,autocracy,N/A
1206,110,9,16,4,3,12048957,16000,1800,67.00,0.18,7.40,1403.95,0.85,0.429,democracy,republic
1207,111,9,41,5,2,7454277,2600,6,110.00,0.06,27.70,7101.04,9.24,0.889,democracy,republic
1208,118,9,32,5,4,537240,140,39,77.00,0.19,6.30,6831.98,2.87,0.751,democracy,republic
1209,124,9,6,5,5,107018,15,0,87.00,0.09,35.30,3331.55,5.10,0.894,autocracy,N/A
1210,128,9,19,5,2,46819186,56000,5300,68.00,0.25,28.30,4066.55,5.29,0.870,democracy,republic
1211,130,9,23,4,2,27494772,29000,350,59.00,0.13,10.50,1082.29,2.04,0.778,autocracy,N/A
1212,133,9,6,5,3,13021322,70000,47000,63.00,0.31,11.10,1394.00,0.59,0.242,democracy,republic
1213,8,10,6,5,5,21783011,1500,47,87.00,0.04,16.80,42783.32,16.31,0.630,democracy,monarchy
1214,52,10,16,4,3,10143532,19000,4500,43.00,0.32,6.30,674.09,0.47,0.152,autocracy,N/A
1215,68,10,6,5,3,40408892,229000,101000,45.00,0.42,9.30,1035.34,1.00,0.552,democracy,republic
1216,69,10,6,5,5,106472,350,4,80.00,0.13,41.50,1312.02,1.00,0.369,democracy,republic
1217,74,10,6,5,3,3943032,11000,2800,52.00,0.28,6.70,470.95,0.57,0.217,democracy,republic
1218,78,10,25,5,3,21547281,53000,780,43.00,0.26,13.80,467.54,0.87,0.438,autocracy,N/A
1219,85,10,6,3,3,1278975,150,9,78.00,0.13,17.60,7318.13,4.99,0.858,democracy,republic
1220,103,10,12,5,5,94384248,498000,2300,29.00,0.06,22.40,1904.20,2.17,0.772,democracy,republic
1221,110,10,16,4,3,12337390,17000,1800,67.00,0.18,7.20,1308.94,0.91,0.347,democracy,republic
1222,115,10,31,4,1,11961201,34000,1300,32.00,0.32,9.70,999999.00,0.33,0.004,autocracy,N/A
1223,111,10,41,5,2,7425345,2400,5,110.00,0.07,27.30,6169.11,9.49,0.893,democracy,republic
1224,26,10,13,4,3,11893753,18000,3900,48.00,0.29,7.00,803.69,0.33,0.101,autocracy,N/A
1225,124,10,6,5,5,107202,9,0,87.00,0.09,34.80,3006.61,5.22,0.896,autocracy,N/A
1226,130,10,23,4,2,27939331,28000,470,70.00,0.11,10.60,1213.27,2.22,0.792,autocracy,N/A
1227,132,10,13,4,1,25927730,14000,99,60.00,0.16,13.50,1116.08,1.09,0.385,autocracy,N/A
1228,74,11,6,5,3,4058892,12000,2800,55.00,0.26,6.50,513.45,0.60,0.232,democracy,republic
1229,82,11,16,4,3,15945194,10000,1600,53.00,0.25,10.30,710.27,0.42,0.244,democracy,republic
1230,90,11,7,5,3,22999236,82000,50000,53.00,0.36,11.10,471.90,0.50,0.270,autocracy,N/A
1231,84,11,13,4,3,3390965,4600,360,54.00,0.26,12.90,1610.92,0.65,0.326,autocracy,N/A
1232,85,11,6,3,3,1282710,160,9,78.00,0.10,17.90,8000.38,5.03,0.860,democracy,republic
1233,79,11,6,5,3,14826450,50000,39000,42.00,0.60,9.70,478.67,0.66,0.380,democracy,republic
1234,96,11,6,5,3,166642878,365000,90000,23.00,0.42,4.10,2280.44,0.38,0.226,autocracy,N/A
1235,110,11,16,4,3,12635414,17000,1600,66.00,0.19,7.10,1271.58,0.98,0.482,democracy,republic
1236,123,11,16,5,3,6732589,5100,1300,55.00,0.29,6.10,534.04,0.65,0.259,autocracy,N/A
1237,126,11,44,4,2,5564360,4400,830,73.00,0.27,19.80,4439.20,1.55,0.447,autocracy,N/A
1238,128,11,19,5,2,46456004,51000,8500,66.00,0.23,26.80,3078.43,6.01,0.880,democracy,republic
1239,8,12,6,5,5,22479779,1400,42,87.00,0.04,16.30,62574.15,18.20,0.633,democracy,monarchy
1240,120,12,14,5,2,7914376,600,38,87.00,0.05,19.70,91254.03,18.38,0.954,democracy,republic
1241,42,12,6,5,5,912991,280,5,76.00,0.11,14.20,4371.45,2.83,0.813,autocracy,N/A
1242,74,12,6,5,3,4221174,13000,2900,63.00,0.22,6.30,596.90,0.62,0.397,democracy,republic
1243,73,12,6,5,3,2014009,23000,17000,51.00,0.27,16.70,1287.27,0.49,0.397,democracy,monarchy
1244,78,12,25,5,3,22822308,54000,910,48.00,0.24,13.60,531.27,0.95,0.478,autocracy,N/A
1245,84,12,13,4,3,3502812,4500,340,40.00,0.31,12.90,1879.77,0.68,0.342,autocracy,N/A
1246,85,12,6,3,3,1286266,150,10,78.00,0.16,18.10,9197.03,5.02,0.866,democracy,republic
1247,79,12,6,5,3,15265026,48000,29000,40.00,0.54,9.70,534.95,0.74,0.412,democracy,republic
1248,80,12,22,4,5,29162030,23000,2000,85.00,0.08,19.00,10399.37,9.34,0.849,autocracy,N/A
1249,95,12,16,4,3,17176278,19000,1100,56.00,0.23,5.00,512.60,0.51,0.223,democracy,republic
1250,113,12,6,6,5,5182238,1900,85,87.00,0.05,13.20,53890.43,29.19,0.638,autocracy,N/A
1251,115,12,31,4,1,12348828,35000,1100,33.00,0.32,9.60,999999.00,0.36,0.037,autocracy,N/A
1252,119,12,33,2,2,9449261,620,13,87.00,0.08,13.20,60755.76,27.27,0.958,democracy,monarchy
1253,112,12,6,5,3,97024,24,5,87.00,0.08,15.80,12189.10,5.12,0.804,autocracy,N/A
1254,122,12,15,6,6,69007210,122000,18000,54.00,0.14,19.60,5492.12,5.74,0.857,democracy,monarchy
1255,126,12,44,4,2,5683405,3700,760,73.00,0.27,19.60,5649.96,1.57,0.450,autocracy,N/A
1256,125,12,13,4,1,10886030,3800,31,79.00,0.05,24.40,4479.93,4.18,0.866,autocracy,N/A
1257,130,12,23,4,2,28823196,27000,920,57.00,0.12,11.00,2051.13,2.65,0.812,autocracy,N/A
1258,109,12,63,5,5,194717,23,999999,87.00,0.09,22.40,3932.11,3.75,0.835,autocracy,N/A
1259,68,13,6,5,3,43888296,207000,79000,45.00,0.38,9.50,1271.82,1.16,0.395,democracy,republic
1260,78,13,25,5,3,23462446,55000,1200,47.00,0.25,13.60,518.15,0.99,0.491,autocracy,N/A
1261,82,13,16,4,3,16957027,10000,740,53.00,0.23,10.30,778.63,0.46,0.149,autocracy,N/A
1262,79,13,6,5,3,15709577,46000,27000,45.00,0.48,9.70,391.56,0.83,0.441,democracy,republic
1263,80,13,22,4,5,29662828,26000,1600,85.00,0.07,19.10,10817.43,9.36,0.863,autocracy,N/A
1264,95,13,16,4,3,17836776,19000,1100,58.00,0.22,5.00,529.74,0.54,0.251,democracy,republic
1265,96,13,6,5,3,176200623,386000,90000,24.00,0.41,4.00,2723.82,0.40,0.254,autocracy,N/A
1266,93,13,24,3,6,27534914,81000,2700,44.00,0.27,23.80,804.14,1.65,0.669,democracy,republic
1267,117,13,13,4,1,36923176,38000,1300,49.00,0.28,5.60,1039.76,0.89,0.476,autocracy,N/A
1268,123,13,16,5,3,7100736,4900,1200,58.00,0.26,6.20,571.81,0.70,0.282,autocracy,N/A
1269,127,13,6,5,3,34337435,70000,35000,63.00,0.27,7.80,790.13,0.88,0.339,autocracy,N/A
1270,128,13,19,5,2,46210066,47000,6400,88.00,0.19,26.50,4004.80,6.63,0.888,democracy,republic
1271,130,13,23,4,2,29261906,26000,1300,57.00,0.11,11.20,2267.62,2.88,0.826,autocracy,N/A
1272,132,13,13,4,1,28433655,14000,110,72.00,0.10,14.30,1446.54,1.12,0.547,autocracy,N/A
1273,134,13,6,5,3,13817885,49000,36000,73.00,0.23,11.30,1304.97,0.76,0.476,autocracy,N/A
1274,116,1,9,5,2,41019779,9200,2200,87.00,0.10,29.80,14713.07,14.62,0.983,democracy,monarchy
1275,68,1,6,5,3,30642887,138000,95000,46.00,0.45,10.90,397.48,0.52,0.331,autocracy,N/A
1276,73,1,6,5,3,2003915,17000,11000,59.00,0.34,20.30,436.49,0.45,0.256,autocracy,N/A
1277,84,1,13,4,3,2613443,6500,730,47.00,0.34,11.40,676.57,0.54,0.253,autocracy,N/A
1278,79,1,6,5,3,11315944,44000,35000,54.00,0.54,12.40,156.39,0.26,0.032,democracy,republic
1279,80,1,22,4,5,22967812,17000,1800,88.00,0.11,21.10,4043.66,7.12,0.834,autocracy,N/A
1280,108,1,29,5,3,8213927,7900,4200,77.00,0.17,12.70,260.60,0.26,0.055,autocracy,N/A
1281,110,1,16,4,3,9968263,15000,2200,55.00,0.24,9.50,613.73,0.45,0.179,democracy,republic
1282,126,1,44,4,2,4582678,5100,210,79.00,0.28,22.70,643.19,0.91,0.347,autocracy,N/A
1283,124,1,6,5,5,102677,28,0,87.00,0.09,31.80,2091.11,4.12,0.897,autocracy,N/A
1284,125,1,13,4,1,9764943,2600,12,80.00,0.07,23.90,2211.84,2.45,0.761,autocracy,N/A
1285,127,1,6,5,3,24000156,66000,44000,46.00,0.43,12.00,261.87,0.32,0.027,autocracy,N/A
1286,132,1,13,4,1,19624145,23000,160,60.00,0.16,18.00,554.45,0.64,0.252,autocracy,N/A
